art_id,text
7fcee6b9-3491-4d07-90bf-a02b495d6015,"Credit: Pixabay/CC0 Public Domain

A group of children and young adults including Greta Thunberg have filed a class-action lawsuit against the Swedish state for failing to take adequate measures to stop climate change.

The lawsuit is part of an international wave of climate-related legal action, some of it targeting national governments.

It follows a high-profile case in the Netherlands, where the country's highest court ruled in 2019 that the government had a legal obligation to take action to mitigate global warming.

The Swedish suit involves Thunberg, possibly the world's best known climate activist, and more than 600 others who claim that Sweden's climate policies violate its constitution as well as the European Convention on Human Rights.

""The Swedish state fails to meet the constitutional requirement to promote sustainable development leading to a good environment for present and future generations,"" the group said in a statement.

In 2017, Sweden adopted a climate law that requires the government to work to reduce emissions of planet-warming gases toward a net-zero target set for 2045.

Cutting greenhouse gas emissions is key to meeting the 2015 Paris Agreement target of keeping global warming below 2 degrees Celsius by the end of the century.

However, Russia's invasion of Ukraine in February triggered a scramble for energy that's set back efforts and this year's U.N.-sponsored climate talks in Egypt failed to step up ambitions.

In an interview with Swedish daily Dagens Nyheter, Thunberg said she believes climate laws should be tightened.

""We don't have laws that provide long-term protection from the consequences of climate and environmental crises, but we need to use the methods at our disposal and do everything we can,"" she said.

The lawsuit, which has been in the works for two years, comes as the new Swedish government's policies on climate change face intense scrutiny.

The Cabinet, which assumed power following elections in September, has announced plans to scrap the environment ministry altogether. Its 2023 budget has been criticized for including measures that are set to increase emissions from the transport sector.

""The Swedish state has never treated the climate crisis as the crisis it is, and the new government has clearly signaled that it won't do that either,"" 20-year-old Anton Foley, who is formally the main plaintiff in the case, said in a statement.

The lawsuit, filed in Stockholm on Friday, urges the court to require that the government undertake its ""fair share"" of global measures to keep greenhouse gas emissions consistent with the Paris Agreements goals.

2022 Bloomberg L.P.

Distributed by Tribune Content Agency, LLC."
54858014-26c2-4a64-aa1b-474d2914f2d1,"In all the debates on how to curb climate change, hemp is hardly mentioned. Better known as cannabis, modern varieties of hemp are too weak to use as narcotics, but they are extremely efficient at absorbing and locking up carbon.



Hemp is one of the fastest-growing plants in the world and can grow 4 metres high in 100 days. Research suggests hemp is twice as effective as trees at absorbing and locking up carbon, with 1 hectare (2.5 acres) of hemp reckoned to absorb 8 to 22 tonnes of CO 2 a year, more than any woodland. The CO 2 is also permanently fixed in the hemp fibres, which can go on to be used for many commodities including textiles, medicines, insulation for buildings and concrete; BMW is even using it to replace plastics in various car parts.



But unlike many other countries, the UK still classifies industrial hemp as a controlled drug, and growing the plant needs a Home Office licence. Cultivation in Britain is only about 800 hectares but work at the University of York and Biorenewables Development Centre aims to increase this to 80,000 hectares and make hemp a leading UK crop."
50d5f238-6e97-4d6f-b083-8edba14685cd,"A team of scientists from Hudson Carbon, a research center in upstate New York that studies carbon storage, say cannabis could be the missing player in humanity’s fight against climate change. How? Hemp absorbs carbon dioxide from the atmosphere more than twice as effectively as trees.

Although the U.S. only accounts for about five percent of the global population, it is responsible for 28 percent of the world’s carbon emissions, so it behooves us to take notice.

“Roughly speaking, if [the US] did 50 million acres of hemp, we would be sequestering a couple hundred million tons of carbon per year on that acreage,” said Ben Dobson, founder and president of Hudson Carbon.

Dobson is considered a pioneer in the carbon farming space. His farm in New York's Hudson Valley is a soil laboratory where researchers found that, while trees can capture about six tons of CO2 per year, hemp can suck up to 16 tons. CO2 also becomes permanently encased within hemp fibers, which can be used as raw material to manufacture a wide variety of products, ranging from textiles and construction to car parts to medicine.

Considering cotton alone, which represents 43% of all fibers used for clothing and textiles worldwide, hemp can provide enormous benefits in view of the vast difference in the water needed to grow hemp vs. cotton.

Hemp, or industrial hemp, is a subspecies of the cannabis plant but lacks most of marijuana’s psychoactive compound tetrahydrocannabinol (THC).

Fastest-Growing Plant On Earth

Another benefit of hemp includes the fact that it is one of the fastest-growing plants in the world, reaching four meters in height in only 100 days.

Besides purifying the air of greenhouse gases, cannabis plants can also absorb carcinogenic heavy metals such as mercury, lead or cadmium from soils – elements which, although suitable for crops used for food, are highly dangerous for people who consume these plants.

And Hemp Is Destined To Be Wildly Profitable

Industrial sales are expected to triple in the next 7 years, rising from $4.71 billion in 2019 to $15.26 billion in 2027.

Story continues

The work Dobson is doing now could lead to farmers getting paid for their practices and ability to sequester carbon.

Farmers, after all, are collectively responsible for 60% of the Earth’s surface and how it’s treated, according to Dobson.

“We’re really managing and stewarding over half the Earth’s surface,” he said. “We need to regenerate this Earth surface into a healthy ecosystem in order to assure a future for our children and mitigate the worst effects of climate change.”

One wonders...what are we waiting for?

See more from Benzinga

Don't miss real-time alerts on your stocks - join Benzinga Pro for free! Try the tool that will help you invest smarter, faster, and better.

© 2022 Benzinga.com. Benzinga does not provide investment advice. All rights reserved."
924960fb-78dd-48d3-be03-11cc577380a7,"Cannabis plants could be the missing player in human's fight against climate change, as hemp can absorb carbon dioxide from the air more than twice as effectively as trees.

Numerous studies have shown that hemp captures up to 16 tons of greenhouse gas annually, while trees suck up about six tons.

The carbon dioxide also becomes permanently encased within hemp fibers that are used in a range of products - from textiles to medicines and car parts.

Hudson Carbon, a New York research center that studies carbon storage, found that one acre of cannabis plants can store up to three tons of carbon, removing more than seven tons from the atmosphere.

© Provided by Daily Mail Numerous studies have shown that hemp captures up to 16 tons of greenhouse gas annually, while trees suck up about six tons. And the plant grows much faster than trees

While the US only accounts for five percent of the global population, the nation is responsible for 28 percent of the world's carbon emissions.

Ben Dobson, founder and president of Hudson Carbon in Hudson, told Lancaster Farming: 'Roughly speaking, if [the US] did 50 million acres of hemp, we would be sequestering a couple hundred million tons of carbon per year on that acreage.'

Hemp, or industrial hemp, is a variety of the Cannabis sativa plant but contains deficient levels of the psychoactive compound tetrahydrocannabinol (THC) compared to marijuana, which is another variety.

The plant is considered 'nature's purifying,' pulling toxins from the air and permanently trapping them within its fibers, Pebble Mag reports.

And it also absorbs carbon from the air as it grows, making it a carbon-negative crop.

Other crops, such as cotton, need at least 1,500 gallons of water for every pound produced.

At the same time, hemp requires less than half yet creates more than 200 percent more fibers on the same land, according to Rebekah Shaman, Managing Director at the British Hemp Alliance.

© Provided by Daily Mail With approximately 50 million acres of hemp, a couple hundred million tons of carbon per year on that acreage, experts believe

Hemp is also an incredibly fast-growing plant, taking just four months to reach maturity.

The plant has become a significant source of bioplastics, construction and biofuels.

Previous studies have found that '600 million tons of [construction and demolition] debris were generated in the United States in 2018, which is more than twice the amount of generated municipal solid waste.'

Along with purifying the air of greenhouse gas, cannabis plants absorb carcinogenic heavy metals such as lead, mercury and cadmium from soils, which is suitable for crops used for food - but dangerous for people who ingest the plants.

Researchers in Pennsylvania have conducted a 'meta-analysis' of previous studies to examine the ability of cannabis plants to absorb heavy metals.

They report that some cannabis strains have been bred specifically for 'phytoremediation' – growing plants to remove pollutants from soils.

But this risks heavy metals seeping into cannabis crops later harvested and smoked by humans, potentially causing cancer and neurological issues."
221b2349-5c6d-4a59-91ee-5de0a042a9f7,"Cannabis plants could be the missing player in human's fight against climate change, as hemp can absorb carbon dioxide from the air more than twice as effectively as trees.

Numerous studies have shown that hemp captures up to 16 tons of greenhouse gas annually, while trees suck up about six tons.

The carbon dioxide also becomes permanently encased within hemp fibers that are used in a range of products - from textiles to medicines and car parts.

Hudson Carbon, a New York research center that studies carbon storage, found that one acre of cannabis plants can store up to three tons of carbon, removing more than seven tons from the atmosphere.

Numerous studies have shown that hemp captures up to 16 tons of greenhouse gas annually, while trees suck up about six tons. And the plant grows much faster than trees

While the US only accounts for five percent of the global population, the nation is responsible for 28 percent of the world's carbon emissions.

Ben Dobson, founder and president of Hudson Carbon in Hudson, told Lancaster Farming: 'Roughly speaking, if [the US] did 50 million acres of hemp, we would be sequestering a couple hundred million tons of carbon per year on that acreage.'

Hemp, or industrial hemp, is a variety of the Cannabis sativa plant but contains deficient levels of the psychoactive compound tetrahydrocannabinol (THC) compared to marijuana, which is another variety.

The plant is considered 'nature's purifying,' pulling toxins from the air and permanently trapping them within its fibers, Pebble Mag reports.

And it also absorbs carbon from the air as it grows, making it a carbon-negative crop.

Other crops, such as cotton, need at least 1,500 gallons of water for every pound produced.

At the same time, hemp requires less than half yet creates more than 200 percent more fibers on the same land, according to Rebekah Shaman, Managing Director at the British Hemp Alliance.

With approximately 50 million acres of hemp, a couple hundred million tons of carbon per year on that acreage, experts believe

Hemp is also an incredibly fast-growing plant, taking just four months to reach maturity.

The plant has become a significant source of bioplastics, construction and biofuels.

Previous studies have found that '600 million tons of [construction and demolition] debris were generated in the United States in 2018, which is more than twice the amount of generated municipal solid waste.'

Along with purifying the air of greenhouse gas, cannabis plants absorb carcinogenic heavy metals such as lead, mercury and cadmium from soils, which is suitable for crops used for food - but dangerous for people who ingest the plants.

Researchers in Pennsylvania have conducted a 'meta-analysis' of previous studies to examine the ability of cannabis plants to absorb heavy metals.

They report that some cannabis strains have been bred specifically for 'phytoremediation' – growing plants to remove pollutants from soils.

But this risks heavy metals seeping into cannabis crops later harvested and smoked by humans, potentially causing cancer and neurological issues."
725dd99b-6c13-4cec-be95-f2ce6eb14851,"The annual United Nations climate talks, known as the Conference of Parties (COP), have traditionally promised much but delivered little. This year’s COP27 was no different, with most observers noting that it even backtracked on commitments made at COP26 in Glasgow.

What was less observed was that the summit faced a major additional obstacle in 2022. This year, the climate crisis was overshadowed by the war in Ukraine which has been the foreign policy priority of the United States and the European Union since the beginning of Russia’s invasion in February.

The difference between the way the world’s richest countries responded to the Ukraine war and the carbon war on our whole planet is undoubtedly stark.

Since the beginning of Russia’s invasion, the US and its NATO allies provided Ukraine with military assistance worth more than $25bn, welcomed nearly seven million refugees, and willingly absorbed severe economic shocks caused by energy price increases triggered by the war.

Despite a global recession looming on the horizon, these countries did not hesitate to increase their military expenditure. Germany allocated 100 billion euros ($104bn) of its 2022 budget for the armed forces, for example, and the US House of Representatives approved a record $840bn military spending.

Yet at COP27, these same wealthiest nations were not even able to deliver the $100bn in climate finance that had been promised as far back as 2009 to the world’s most climate-vulnerable countries. A recent report co-published by the organisation I work for, the Transnational Institute, found that the richest countries spent $9.45 trillion on their militaries between 2013 and 2021 compared with an estimated $234bn on climate finance – in other words, they have spent 30 times as much on the military as climate finance.

After many years of pressure, at COP27, nations finally agreed to create a loss and damage mechanism to provide funds to impoverished countries suffering severe climate impacts, but it is so far just an empty pot. The accelerated arms race that has emerged since the Russian invasion and rising US-China tensions signal that filling that pot will not be a priority for most wealthy nations in the near future.

These spending choices matter not just because they are diverting resources from urgently needed climate action, but also because every dollar spent on the military is worsening the climate crisis. Most militaries consume significant amounts of fossil fuels. One estimate calculates that military emissions may make up 5.5 percent of global emissions. If the global military were a country, it would be the fourth biggest emitter in the world, ahead of Russia.

Furthermore, most of the world’s military spending goes towards the purchase of equipment and vehicles that are among the worst offenders when it comes to carbon emissions. In 2022 alone, for example, 475 new F-35 fighter jets, which use a whopping 5,600 litres (1,480 gallons) of oil per hour of flight, have been ordered. These fuel-guzzling planes could be flying for the next 30 years.

The emissions increase even further when war breaks out. The Ukrainian government at COP27 presented research showing that the first eight months of war had already led to 33 million tonnes of greenhouse gas emissions, equivalent to adding 16 million cars to the United Kingdom’s roads for two years.

US and UK military chiefs argue that they are committed to reducing military emissions, but their plans so far remain undetailed, opaque and unconvincing. Adding solar panels to a military base is easy to do, but does nothing to tackle the main challenge, which is fossil fuel consumption by military jets, ships and tanks. For now, there is no alternative, green fuel that can be produced at the scale needed and without triggering unacceptable social and environmental consequences, such as increased deforestation and the dispossession of Indigenous peoples.

The uncomfortable truth is that there is no way of ensuring that our planet remains habitable in the long term while continuing to increase military spending. In the midst of an intense and brutal war in Ukraine, this fact is too easily lost as governments are able to justify any increases in military spending to deal with the new immediate “threats”.

Moreover, the military spending of many rich countries is already way out of proportion to any real or perceived threat. NATO member states, for example, already spend 17 times as much on the military as Russia. The US spends more on its military than the next nine countries combined.

Meanwhile, the world has an ever smaller window to tackle climate change – the most pressing threat to our collective future. The Intergovernmental Panel on Climate Change says the world must cut emissions by 45 percent by 2030 to have any chance at keeping global average temperature increases below 1.5 degrees Celsius (2.7 degrees Fahrenheit). When every month counts, embarking on an accelerated arms race is the worst path the world’s most powerful nations can take. It diverts money and attention from urgent climate action, it increases emissions and it fuels conflicts at a time of increased climate instability.

Climate change can teach us a critical lesson about security. Carbon emissions do not recognise borders. It is not possible for any nation to shield itself from the effects of climate change using tanks or fighter jets. The only way to tackle the climate emergency is through global cooperation. Demilitarisation and peace are the best and perhaps the only ways to ensure that humanity has the capacity and resilience to respond to this crisis.

Only if the world’s leaders recognise that uniting to confront the threat of global heating is more important than any imperialist strategy or narrow economic interest, may we have a chance to avoid climate catastrophe. A secure nation in the end depends on a secure planet.

The views expressed in this article are the author’s own and do not necessarily reflect Al Jazeera’s editorial stance."
e570eb67-ffe0-45f6-b842-3512de319516,"In a historic ruling today, a Queensland court has said the massive Clive Palmer-owned Galilee Basin coal project should not go ahead because of its contribution to climate change, its environmental impacts, and because it would erode human rights.

The case was mounted in 2020 by a First Nations-led group of young people aged 13 to 30 called Youth Verdict. It was the first time human rights arguments were used in a climate change case in Australia.

The link between human rights and climate change is being increasingly recognised overseas. In September this year, for example, a United Nations committee decided that by failing to adequately address the climate crisis, Australia’s Coalition government violated the human rights of Torres Strait Islanders.

Youth Verdict’s success today builds on this momentum. It heralds a new era for climate change cases in Australia by youth activists, who have been frustrated with the absence of meaningful federal government policy.

Read more: Australia violated the rights of Torres Strait Islanders by failing to act on climate change, the UN says. Here's what that means

1.58 billion tonnes of emissions

The Waratah Coal mine operation proposes to extract up to 40 million tonnes of coal from the Galilee Basin each year, over the next 25 years. This would produce 1.58 billion tonnes of carbon emissions, and is four times more coal extraction than Adani’s operation.

While the project has already received approval at the federal government level, it also needs a state government mining lease and environmental authority to go ahead. Today, Queensland land court President Fleur Kingham has recommended to the state government that both entitlements be refused.

In making this recommendation, Kingham reflected on how the global landscape has changed since the Paris Agreement in 2015, and since the last major challenge to a mine in Queensland in 2016: Adani’s Carmichael mine.

She drew a clear link between the mining of this coal, its ultimate burning by a third party overseas, and the project’s material contribution to global emissions. She concluded that the project poses “unacceptable” climate change risks to people and property in Queensland.

The Queensland Human Rights Act requires a decision-maker to weigh up whether there is any justifiable reason for limiting a human right, which could incorporate a consideration of new jobs. Kingham decided the importance of preserving the human rights outweighed the potential A$2.5 billion of economic benefits of the proposed mine.

From a legal perspective, I believe there are four reasons in particular this case is so significant.

1. Rejecting an entrenched assumption

A major barrier to climate change litigation in Queensland has been the “market substitution assumption”, also known as the “perfect substitution argument”. This is the assertion that a particular mine’s contribution to climate change is net zero, because if that mine doesn’t supply coal, then another will.

Kingham rejected this argument. She noted that the economic benefits of the proposed project are uncertain with long-term global demand for thermal coal set to decline. She observed that there’s a real prospect the mine might not be viable for its projected life, rebutting the market substitution assumption.

This is an enormous victory for environmental litigants as this was a previously entrenched argument in Australia’s legal system and policy debate.

AAP Image/Darren England

2. Evidence from First Nations people

It was also the first time the court took on-Country evidence from First Nations people in accordance with their traditional protocols. Kingham and legal counsel travelled to Gimuy (around Cairns) and Traditional Owners showed how climate change has directly harmed their Country.

As Youth Verdict co-director and First Nations lead Murrawah Johnson put it:

We are taking this case against Clive Palmer’s Waratah Coal mine because climate change threatens all of our futures. For First Nations peoples, climate change is taking away our connection to Country and robbing us of our cultures which are grounded in our relationship to our homelands. Climate change will prevent us from educating our young people in their responsibilities to protect Country and deny them their birth rights to their cultures, law, lands and waters.

This decision reflects the court’s deep engagement with First Nations’ arguments, in considering the impacts of climate change on First Nations people.

3. The human rights implications

In yet another Australian first, the court heard submissions on the human rights implications of the mine.

The Land Court of Queensland has a unique jurisdiction in these matters, because it makes a recommendation, rather than a final judgment. This recommendation must be taken into account by the final decision-makers – in this case, the Queensland resources minister, and the state Department of Environment and Science.

In an earlier proceeding, Kingham found the land court itself is subject to obligations under Queensland’s Human Rights Act. This means she must properly consider whether a decision to approve the mine would limit human rights and if so, whether limits to those human rights can be demonstrably justified.

Kingham found approving the mine would contribute to climate change impacts, which would limit:

the right to life

the cultural rights of First Nations peoples

the rights of children

the right to property and to privacy and home



the right to enjoy human rights equally.

Internationally, there are clear links made between climate change and human rights. For example, climate change is worsening heatwaves, risking a greater number of deaths, thereby affecting the right to life.

4. A victory for a nature refuge

Kingham also considered the environmental impacts of the proposed mine on the Bimblebox Nature Refuge – 8,000 hectares semi-arid woodland, home to a recorded 176 bird species, in the Galilee Basin.

She deemed these impacts unacceptable, as “the ecological values of Bimblebox [could be] seriously and possibly irreversibly damaged”.

She also observed that the costs of climate change to people in Queensland have not been fully accounted for, nor have the costs of mining on the Bimblebox Nature Refuge. Further, she found the mine would violate Bimblebox Alliance’s right to family and home.

Making history

This case has made legal history. It is the first time a Queensland court has recommended refusal of a coal mine on climate change grounds, and the first case linking human rights and climate change in Australia. As Kingham concluded:

Approving the application would risk disproportionate burdens for future generations, which does not give effect to the goal of intergenerational equity.

The future of the project remains unclear. But in a year marked by climate-related disasters, the land court’s decision offers a ray of hope that Queensland may start to leave coal in the ground.

Read more: Mass starvation, extinctions, disasters: the new IPCC report’s grim predictions, and why adaptation efforts are falling behind"
d3ede8ff-bcfe-4a1a-b004-4f4e9add7a0e,"Clive Palmer’s planned Waratah Coal mine should be refused because of its potential impacts on the environment and contribution to climate change, a Queensland court says.

The Land Court of Queensland on Friday found in favour of the case against the mine’s lease and environmental approval brought by the Environmental Defenders Office on behalf of Youth Verdict and The Bimblebox Alliance.

Clive Palmer. Credit:James Brickwood

Court President Fleur Kingham says the project’s mining lease and environmental authority should be refused by the state government due its potential contribution of burning thermal coal it produces to climate change.

“As a matter of law, I have decided I can take the emissions into principles of ecologically sustainable development for the environmental authority application, and in considering whether the applications are in the public interest on both the mining lease, and the environmental authority applications,” she said on Friday."
a5e01013-811e-4dbc-aa63-91d337895a2e,"Clive Palmer's planned thermal coal mine in Queensland should be rejected because it ""risks unacceptable climate change impacts"" on the environment and on human rights, a court has found.

The Land Court of Queensland has upheld an objection to the Palmer-owned Waratah Coal's Galilee project, west of Rockhampton, after a three-year court battle.

The Environmental Defenders Office, on behalf of Youth Verdict and The Bimblebox Alliance, opposed the mine on human rights grounds, arguing it would exacerbate climate change and destroy a nearby nature reserve.

Court President Fleur Kingham found that even though the mine was intended for exports, ""wherever the coal is burnt the emissions will contribute to environmental harm, including in Queensland.""

She's recommended that the government reject a mining lease and an environmental authority for Waratah's project.

""In the end, I have decided the climate scenario consistent with a viable mine risks unacceptable climate change impacts to Queensland people and property, even taking into account the economic and social benefits of the project,"" President Kingham said in her ruling on Friday.

The mine's contribution to climate change would also limit the human rights of Queenslanders, including the right to life, property, privacy and home, the rights of children and the cultural rights of First Nations peoples, she found.

""Doing the best I can to assess the nature and extent of the limit due to the project, I have decided the limit is not demonstrably justified,"" President Kingham said.

""For each right, considered individually, I have decided the importance of preserving the right, given the nature and extent of the limitation, weighs more heavily in the balance than the economic benefits of the mine and the benefit of contributing to energy security for Southeast Asia.""

The court found the potential impact of subsidence from mining under the nearby 8000-hectare Bimblebox Nature Reserve were also uncertain and potentially severe.

""The evidence suggests it is likely the refuge will be lost and the ecological values of Bimblebox seriously and possibly irreversibly damaged,"" President Kingham said.

The court president said her ruling was a recommendation to the minister and the department, who would make the final decisions on Waratah's mining lease and environmental authority.

""The Queensland government will carefully consider the recommendations,"" a government spokesperson told AAP on Friday afternoon.

Youth Verdict co-ordinator Murrawah Johnson said she was overjoyed a ""western courtroom"" had recognised the cultural rights of First Nations peoples.

""Now the government must accept the court's recommendation and reject Palmer's Galilee Coal Project approvals,"" she said in a statement.

""Billionaire Clive Palmer wants to line his pockets by building a new coal mine in a time when we must move away from extractive industries that destroy Country and fuel climate change.

""First Nations peoples will not stand by while coal-fuelled climate change destroys our Countries and further threatens our connections to culture.""

EDO managing lawyer Sean Ryan also called on the state government to follow the advice of the court and swiftly reject Waratah's proposed mine.

""Our clients successfully struck at the heart of the main cause of accelerating climate impacts on their land and sea country, which is coal.

""This win keeps billions of tonnes of carbon stored safely in the ground where it belongs."""
98847895-4618-4f1b-8cec-0090f7d1ddc4,"Why did this happen?

Please make sure your browser supports JavaScript and cookies and that you are not blocking them from loading. For more information you can review our Terms of Service and Cookie Policy."
